"Path","RelPath","Ext","Bytes","LastWrite"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-05-21_2012-05-27_20250802.parquet.gz","RAW\fixtures_2012-05-21_2012-05-27_20250802.parquet.gz",".gz","11121","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-05-21_2012-05-27_20250805.parquet.gz","RAW\fixtures_2012-05-21_2012-05-27_20250805.parquet.gz",".gz","11121","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-05-27_2012-06-02_20250805.parquet.gz","RAW\fixtures_2012-05-27_2012-06-02_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-05-28_2012-06-03_20250802.parquet.gz","RAW\fixtures_2012-05-28_2012-06-03_20250802.parquet.gz",".gz","12065","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-05-28_2012-06-03_20250805.parquet.gz","RAW\fixtures_2012-05-28_2012-06-03_20250805.parquet.gz",".gz","12065","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-03_2012-06-09_20250805.parquet.gz","RAW\fixtures_2012-06-03_2012-06-09_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-03_2012-07-02_20250801.parquet.gz","RAW\fixtures_2012-06-03_2012-07-02_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-03_2012-07-02_20250802.parquet.gz","RAW\fixtures_2012-06-03_2012-07-02_20250802.parquet.gz",".gz","47726","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-04_2012-06-10_20250802.parquet.gz","RAW\fixtures_2012-06-04_2012-06-10_20250802.parquet.gz",".gz","11167","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-04_2012-06-10_20250805.parquet.gz","RAW\fixtures_2012-06-04_2012-06-10_20250805.parquet.gz",".gz","11167","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-10_2012-06-16_20250805.parquet.gz","RAW\fixtures_2012-06-10_2012-06-16_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-11_2012-06-17_20250802.parquet.gz","RAW\fixtures_2012-06-11_2012-06-17_20250802.parquet.gz",".gz","15621","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-11_2012-06-17_20250805.parquet.gz","RAW\fixtures_2012-06-11_2012-06-17_20250805.parquet.gz",".gz","15621","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-17_2012-06-23_20250805.parquet.gz","RAW\fixtures_2012-06-17_2012-06-23_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-18_2012-06-24_20250802.parquet.gz","RAW\fixtures_2012-06-18_2012-06-24_20250802.parquet.gz",".gz","17392","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-18_2012-06-24_20250805.parquet.gz","RAW\fixtures_2012-06-18_2012-06-24_20250805.parquet.gz",".gz","17392","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-24_2012-06-30_20250805.parquet.gz","RAW\fixtures_2012-06-24_2012-06-30_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-25_2012-07-01_20250802.parquet.gz","RAW\fixtures_2012-06-25_2012-07-01_20250802.parquet.gz",".gz","18991","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-06-25_2012-07-01_20250805.parquet.gz","RAW\fixtures_2012-06-25_2012-07-01_20250805.parquet.gz",".gz","18991","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-01_2012-07-07_20250805.parquet.gz","RAW\fixtures_2012-07-01_2012-07-07_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-02_2012-07-08_20250802.parquet.gz","RAW\fixtures_2012-07-02_2012-07-08_20250802.parquet.gz",".gz","15359","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-02_2012-07-08_20250805.parquet.gz","RAW\fixtures_2012-07-02_2012-07-08_20250805.parquet.gz",".gz","15359","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-03_2012-08-01_20250801.parquet.gz","RAW\fixtures_2012-07-03_2012-08-01_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-03_2012-08-01_20250802.parquet.gz","RAW\fixtures_2012-07-03_2012-08-01_20250802.parquet.gz",".gz","57427","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-08_2012-07-14_20250805.parquet.gz","RAW\fixtures_2012-07-08_2012-07-14_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-09_2012-07-15_20250802.parquet.gz","RAW\fixtures_2012-07-09_2012-07-15_20250802.parquet.gz",".gz","10979","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-09_2012-07-15_20250805.parquet.gz","RAW\fixtures_2012-07-09_2012-07-15_20250805.parquet.gz",".gz","10979","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-15_2012-07-21_20250805.parquet.gz","RAW\fixtures_2012-07-15_2012-07-21_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-16_2012-07-22_20250802.parquet.gz","RAW\fixtures_2012-07-16_2012-07-22_20250802.parquet.gz",".gz","20564","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-16_2012-07-22_20250805.parquet.gz","RAW\fixtures_2012-07-16_2012-07-22_20250805.parquet.gz",".gz","20564","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-22_2012-07-28_20250805.parquet.gz","RAW\fixtures_2012-07-22_2012-07-28_20250805.parquet.gz",".gz","4459","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-22_2012-07-28_features.parquet.gz","RAW\fixtures_2012-07-22_2012-07-28_features.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-23_2012-07-29_20250802.parquet.gz","RAW\fixtures_2012-07-23_2012-07-29_20250802.parquet.gz",".gz","19992","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-23_2012-07-29_20250805.parquet.gz","RAW\fixtures_2012-07-23_2012-07-29_20250805.parquet.gz",".gz","19992","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-29_2012-08-04_20250805.parquet.gz","RAW\fixtures_2012-07-29_2012-08-04_20250805.parquet.gz",".gz","3928","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-29_2012-08-04_features.parquet.gz","RAW\fixtures_2012-07-29_2012-08-04_features.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-30_2012-08-05_20250802.parquet.gz","RAW\fixtures_2012-07-30_2012-08-05_20250802.parquet.gz",".gz","18318","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-07-30_2012-08-05_20250805.parquet.gz","RAW\fixtures_2012-07-30_2012-08-05_20250805.parquet.gz",".gz","18318","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-02_2012-08-31_20250801.parquet.gz","RAW\fixtures_2012-08-02_2012-08-31_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-02_2012-08-31_20250802.parquet.gz","RAW\fixtures_2012-08-02_2012-08-31_20250802.parquet.gz",".gz","58182","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-05_2012-08-11_20250805.parquet.gz","RAW\fixtures_2012-08-05_2012-08-11_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-06_2012-08-12_20250802.parquet.gz","RAW\fixtures_2012-08-06_2012-08-12_20250802.parquet.gz",".gz","18081","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-06_2012-08-12_20250805.parquet.gz","RAW\fixtures_2012-08-06_2012-08-12_20250805.parquet.gz",".gz","18081","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-12_2012-08-18_20250805.parquet.gz","RAW\fixtures_2012-08-12_2012-08-18_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-13_2012-08-19_20250802.parquet.gz","RAW\fixtures_2012-08-13_2012-08-19_20250802.parquet.gz",".gz","16012","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-13_2012-08-19_20250805.parquet.gz","RAW\fixtures_2012-08-13_2012-08-19_20250805.parquet.gz",".gz","16012","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-19_2012-08-25_20250805.parquet.gz","RAW\fixtures_2012-08-19_2012-08-25_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-20_2012-08-26_20250802.parquet.gz","RAW\fixtures_2012-08-20_2012-08-26_20250802.parquet.gz",".gz","18562","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-20_2012-08-26_20250805.parquet.gz","RAW\fixtures_2012-08-20_2012-08-26_20250805.parquet.gz",".gz","18562","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-26_2012-09-01_20250805.parquet.gz","RAW\fixtures_2012-08-26_2012-09-01_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-27_2012-09-02_20250802.parquet.gz","RAW\fixtures_2012-08-27_2012-09-02_20250802.parquet.gz",".gz","19519","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-08-27_2012-09-02_20250805.parquet.gz","RAW\fixtures_2012-08-27_2012-09-02_20250805.parquet.gz",".gz","19519","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-01_2012-09-30_20250801.parquet.gz","RAW\fixtures_2012-09-01_2012-09-30_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-01_2012-09-30_20250802.parquet.gz","RAW\fixtures_2012-09-01_2012-09-30_20250802.parquet.gz",".gz","49737","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-02_2012-09-08_20250805.parquet.gz","RAW\fixtures_2012-09-02_2012-09-08_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-03_2012-09-09_20250802.parquet.gz","RAW\fixtures_2012-09-03_2012-09-09_20250802.parquet.gz",".gz","15613","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-03_2012-09-09_20250805.parquet.gz","RAW\fixtures_2012-09-03_2012-09-09_20250805.parquet.gz",".gz","15613","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-09_2012-09-15_20250805.parquet.gz","RAW\fixtures_2012-09-09_2012-09-15_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-10_2012-09-16_20250802.parquet.gz","RAW\fixtures_2012-09-10_2012-09-16_20250802.parquet.gz",".gz","18320","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-10_2012-09-16_20250805.parquet.gz","RAW\fixtures_2012-09-10_2012-09-16_20250805.parquet.gz",".gz","18320","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-16_2012-09-22_20250805.parquet.gz","RAW\fixtures_2012-09-16_2012-09-22_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-17_2012-09-23_20250802.parquet.gz","RAW\fixtures_2012-09-17_2012-09-23_20250802.parquet.gz",".gz","15332","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-17_2012-09-23_20250805.parquet.gz","RAW\fixtures_2012-09-17_2012-09-23_20250805.parquet.gz",".gz","15332","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-23_2012-09-29_20250805.parquet.gz","RAW\fixtures_2012-09-23_2012-09-29_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-24_2012-09-30_20250802.parquet.gz","RAW\fixtures_2012-09-24_2012-09-30_20250802.parquet.gz",".gz","16029","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-24_2012-09-30_20250805.parquet.gz","RAW\fixtures_2012-09-24_2012-09-30_20250805.parquet.gz",".gz","16029","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-09-30_2012-10-06_20250805.parquet.gz","RAW\fixtures_2012-09-30_2012-10-06_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-01_2012-10-07_20250802.parquet.gz","RAW\fixtures_2012-10-01_2012-10-07_20250802.parquet.gz",".gz","14650","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-01_2012-10-07_20250805.parquet.gz","RAW\fixtures_2012-10-01_2012-10-07_20250805.parquet.gz",".gz","14650","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-01_2012-10-30_20250801.parquet.gz","RAW\fixtures_2012-10-01_2012-10-30_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-01_2012-10-30_20250802.parquet.gz","RAW\fixtures_2012-10-01_2012-10-30_20250802.parquet.gz",".gz","53727","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-07_2012-10-13_20250805.parquet.gz","RAW\fixtures_2012-10-07_2012-10-13_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-08_2012-10-14_20250802.parquet.gz","RAW\fixtures_2012-10-08_2012-10-14_20250802.parquet.gz",".gz","15391","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-08_2012-10-14_20250805.parquet.gz","RAW\fixtures_2012-10-08_2012-10-14_20250805.parquet.gz",".gz","15391","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-14_2012-10-20_20250805.parquet.gz","RAW\fixtures_2012-10-14_2012-10-20_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-15_2012-10-21_20250802.parquet.gz","RAW\fixtures_2012-10-15_2012-10-21_20250802.parquet.gz",".gz","18617","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-15_2012-10-21_20250805.parquet.gz","RAW\fixtures_2012-10-15_2012-10-21_20250805.parquet.gz",".gz","18617","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-21_2012-10-27_20250805.parquet.gz","RAW\fixtures_2012-10-21_2012-10-27_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-22_2012-10-28_20250802.parquet.gz","RAW\fixtures_2012-10-22_2012-10-28_20250802.parquet.gz",".gz","19856","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-22_2012-10-28_20250805.parquet.gz","RAW\fixtures_2012-10-22_2012-10-28_20250805.parquet.gz",".gz","19856","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-28_2012-11-03_20250805.parquet.gz","RAW\fixtures_2012-10-28_2012-11-03_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-29_2012-11-04_20250802.parquet.gz","RAW\fixtures_2012-10-29_2012-11-04_20250802.parquet.gz",".gz","15737","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-29_2012-11-04_20250805.parquet.gz","RAW\fixtures_2012-10-29_2012-11-04_20250805.parquet.gz",".gz","15737","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-31_2012-11-29_20250801.parquet.gz","RAW\fixtures_2012-10-31_2012-11-29_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-10-31_2012-11-29_20250802.parquet.gz","RAW\fixtures_2012-10-31_2012-11-29_20250802.parquet.gz",".gz","45818","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-04_2012-11-10_20250805.parquet.gz","RAW\fixtures_2012-11-04_2012-11-10_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-05_2012-11-11_20250802.parquet.gz","RAW\fixtures_2012-11-05_2012-11-11_20250802.parquet.gz",".gz","18433","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-05_2012-11-11_20250805.parquet.gz","RAW\fixtures_2012-11-05_2012-11-11_20250805.parquet.gz",".gz","18433","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-11_2012-11-17_20250805.parquet.gz","RAW\fixtures_2012-11-11_2012-11-17_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-12_2012-11-18_20250802.parquet.gz","RAW\fixtures_2012-11-12_2012-11-18_20250802.parquet.gz",".gz","14701","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-12_2012-11-18_20250805.parquet.gz","RAW\fixtures_2012-11-12_2012-11-18_20250805.parquet.gz",".gz","14701","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-18_2012-11-24_20250805.parquet.gz","RAW\fixtures_2012-11-18_2012-11-24_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-19_2012-11-25_20250802.parquet.gz","RAW\fixtures_2012-11-19_2012-11-25_20250802.parquet.gz",".gz","13545","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-19_2012-11-25_20250805.parquet.gz","RAW\fixtures_2012-11-19_2012-11-25_20250805.parquet.gz",".gz","13545","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-25_2012-12-01_20250805.parquet.gz","RAW\fixtures_2012-11-25_2012-12-01_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-26_2012-12-02_20250802.parquet.gz","RAW\fixtures_2012-11-26_2012-12-02_20250802.parquet.gz",".gz","11926","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-26_2012-12-02_20250805.parquet.gz","RAW\fixtures_2012-11-26_2012-12-02_20250805.parquet.gz",".gz","11926","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-30_2012-12-29_20250801.parquet.gz","RAW\fixtures_2012-11-30_2012-12-29_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-11-30_2012-12-29_20250802.parquet.gz","RAW\fixtures_2012-11-30_2012-12-29_20250802.parquet.gz",".gz","23215","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-02_2012-12-08_20250805.parquet.gz","RAW\fixtures_2012-12-02_2012-12-08_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-03_2012-12-09_20250802.parquet.gz","RAW\fixtures_2012-12-03_2012-12-09_20250802.parquet.gz",".gz","12954","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-03_2012-12-09_20250805.parquet.gz","RAW\fixtures_2012-12-03_2012-12-09_20250805.parquet.gz",".gz","12954","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-09_2012-12-15_20250805.parquet.gz","RAW\fixtures_2012-12-09_2012-12-15_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-10_2012-12-16_20250802.parquet.gz","RAW\fixtures_2012-12-10_2012-12-16_20250802.parquet.gz",".gz","9307","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-10_2012-12-16_20250805.parquet.gz","RAW\fixtures_2012-12-10_2012-12-16_20250805.parquet.gz",".gz","9307","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-16_2012-12-22_20250805.parquet.gz","RAW\fixtures_2012-12-16_2012-12-22_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-17_2012-12-23_20250802.parquet.gz","RAW\fixtures_2012-12-17_2012-12-23_20250802.parquet.gz",".gz","8738","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-17_2012-12-23_20250805.parquet.gz","RAW\fixtures_2012-12-17_2012-12-23_20250805.parquet.gz",".gz","8738","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-23_2012-12-29_20250805.parquet.gz","RAW\fixtures_2012-12-23_2012-12-29_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-24_2012-12-30_20250802.parquet.gz","RAW\fixtures_2012-12-24_2012-12-30_20250802.parquet.gz",".gz","6353","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-24_2012-12-30_20250805.parquet.gz","RAW\fixtures_2012-12-24_2012-12-30_20250805.parquet.gz",".gz","6353","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-30_2013-01-05_20250805.parquet.gz","RAW\fixtures_2012-12-30_2013-01-05_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-30_2013-01-28_20250801.parquet.gz","RAW\fixtures_2012-12-30_2013-01-28_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-30_2013-01-28_20250802.parquet.gz","RAW\fixtures_2012-12-30_2013-01-28_20250802.parquet.gz",".gz","22697","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-31_2013-01-06_20250802.parquet.gz","RAW\fixtures_2012-12-31_2013-01-06_20250802.parquet.gz",".gz","4754","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2012-12-31_2013-01-06_20250805.parquet.gz","RAW\fixtures_2012-12-31_2013-01-06_20250805.parquet.gz",".gz","4754","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-01-01_2013-01-07_20250805.parquet.gz","RAW\fixtures_2013-01-01_2013-01-07_20250805.parquet.gz",".gz","472","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-01-07_2013-01-13_20250802.parquet.gz","RAW\fixtures_2013-01-07_2013-01-13_20250802.parquet.gz",".gz","7304","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-01-07_2013-01-13_20250805.parquet.gz","RAW\fixtures_2013-01-07_2013-01-13_20250805.parquet.gz",".gz","7304","13.09.2025 19:13:28"
